id,timestamp,circles
60000,1398777768.5636444,[{'idp':  58 ,  'x':  4.79 ,  'y':  -3.11 ,  'r':  0.4 ,  'type':  1}]
63912,1398777866.6877248,[{'idp':  100 ,  'x':  5.99 ,  'y':  0.98 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.71 ,  'y':  0.5 ,  'r':  0.2 ,  'type':  1}]
63913,1398777866.6947317,[{'idp':  100 ,  'x':  5.94 ,  'y':  1.02 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.7 ,  'y':  0.51 ,  'r':  0.2 ,  'type':  1}]
63914,1398777866.7316518,[{'idp':  100 ,  'x':  5.88 ,  'y':  1.04 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.7 ,  'y':  0.53 ,  'r':  0.2 ,  'type':  1}]
63915,1398777866.7716355,[{'idp':  100 ,  'x':  5.83 ,  'y':  1.04 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.69 ,  'y':  0.53 ,  'r':  0.2 ,  'type':  1}]
63916,1398777866.7716575,[{'idp':  100 ,  'x':  5.79 ,  'y':  1.06 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.67 ,  'y':  0.53 ,  'r':  0.2 ,  'type':  1}]
63917,1398777866.8115916,[{'idp':  100 ,  'x':  5.77 ,  'y':  1.07 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.66 ,  'y':  0.52 ,  'r':  0.2 ,  'type':  1}]
63918,1398777866.8220255,[{'idp':  100 ,  'x':  5.72 ,  'y':  1.09 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.63 ,  'y':  0.51 ,  'r':  0.2 ,  'type':  1}]
63919,1398777866.8596206,[{'idp':  100 ,  'x':  5.69 ,  'y':  1.09 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.59 ,  'y':  0.52 ,  'r':  0.2 ,  'type':  1}]
63920,1398777866.8996067,[{'idp':  100 ,  'x':  5.66 ,  'y':  1.1 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.57 ,  'y':  0.53 ,  'r':  0.2 ,  'type':  1}]
63921,1398777866.8996425,[{'idp':  100 ,  'x':  5.63 ,  'y':  1.12 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.52 ,  'y':  0.53 ,  'r':  0.2 ,  'type':  1}]
63922,1398777866.9396636,[{'idp':  100 ,  'x':  5.62 ,  'y':  1.12 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.46 ,  'y':  0.54 ,  'r':  0.2 ,  'type':  1}]
63923,1398777866.9474697,[{'idp':  100 ,  'x':  5.59 ,  'y':  1.12 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.44 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1}]
63924,1398777866.9835844,[{'idp':  100 ,  'x':  5.58 ,  'y':  1.12 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.37 ,  'y':  0.53 ,  'r':  0.2 ,  'type':  1}]
63925,1398777867.0236225,[{'idp':  100 ,  'x':  5.57 ,  'y':  1.12 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.33 ,  'y':  0.53 ,  'r':  0.2 ,  'type':  1}]
63926,1398777867.0236542,[{'idp':  100 ,  'x':  5.54 ,  'y':  1.13 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.3 ,  'y':  0.51 ,  'r':  0.2 ,  'type':  1}]
63927,1398777867.0636086,[{'idp':  100 ,  'x':  5.53 ,  'y':  1.12 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.25 ,  'y':  0.51 ,  'r':  0.2 ,  'type':  1}]
63928,1398777867.0732813,[{'idp':  100 ,  'x':  5.52 ,  'y':  1.13 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.2 ,  'y':  0.53 ,  'r':  0.2 ,  'type':  1}]
63929,1398777867.1116314,[{'idp':  100 ,  'x':  5.5 ,  'y':  1.13 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.13 ,  'y':  0.54 ,  'r':  0.2 ,  'type':  1}]
63930,1398777867.1516554,[{'idp':  100 ,  'x':  5.51 ,  'y':  1.16 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  6.03 ,  'y':  0.51 ,  'r':  0.2 ,  'type':  1}]
63931,1398777867.1516852,[{'idp':  100 ,  'x':  5.51 ,  'y':  1.18 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.95 ,  'y':  0.48 ,  'r':  0.2 ,  'type':  1}]
63932,1398777867.191696,[{'idp':  100 ,  'x':  5.47 ,  'y':  1.19 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.9 ,  'y':  0.44 ,  'r':  0.2 ,  'type':  1}]
63933,1398777867.1980834,[{'idp':  100 ,  'x':  5.43 ,  'y':  1.22 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.85 ,  'y':  0.43 ,  'r':  0.2 ,  'type':  1}]
63934,1398777867.235603,[{'idp':  100 ,  'x':  5.4 ,  'y':  1.22 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.81 ,  'y':  0.43 ,  'r':  0.2 ,  'type':  1}]
63935,1398777867.2756054,[{'idp':  100 ,  'x':  5.37 ,  'y':  1.2 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.79 ,  'y':  0.4 ,  'r':  0.2 ,  'type':  1}]
63936,1398777867.2756276,[{'idp':  100 ,  'x':  5.37 ,  'y':  1.19 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.79 ,  'y':  0.39 ,  'r':  0.2 ,  'type':  1}]
63937,1398777867.3155334,[{'idp':  100 ,  'x':  5.36 ,  'y':  1.15 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.78 ,  'y':  0.39 ,  'r':  0.2 ,  'type':  1}]
63938,1398777867.3227031,[{'idp':  100 ,  'x':  5.34 ,  'y':  1.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.77 ,  'y':  0.39 ,  'r':  0.2 ,  'type':  1}]
63939,1398777867.3595796,[{'idp':  100 ,  'x':  5.32 ,  'y':  1.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.76 ,  'y':  0.4 ,  'r':  0.2 ,  'type':  1}]
63940,1398777867.3995888,[{'idp':  100 ,  'x':  5.29 ,  'y':  1.16 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.74 ,  'y':  0.39 ,  'r':  0.2 ,  'type':  1}]
63941,1398777867.3996198,[{'idp':  100 ,  'x':  5.26 ,  'y':  1.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.7 ,  'y':  0.37 ,  'r':  0.2 ,  'type':  1}]
63942,1398777867.4396257,[{'idp':  100 ,  'x':  5.22 ,  'y':  1.17 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.68 ,  'y':  0.36 ,  'r':  0.2 ,  'type':  1}]
63943,1398777867.4482143,[{'idp':  100 ,  'x':  5.19 ,  'y':  1.19 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.64 ,  'y':  0.37 ,  'r':  0.2 ,  'type':  1}]
63944,1398777867.4876866,[{'idp':  100 ,  'x':  5.14 ,  'y':  1.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.61 ,  'y':  0.38 ,  'r':  0.2 ,  'type':  1}]
63945,1398777867.527654,[{'idp':  100 ,  'x':  5.1 ,  'y':  1.22 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.58 ,  'y':  0.4 ,  'r':  0.2 ,  'type':  1}]
63946,1398777867.5276911,[{'idp':  100 ,  'x':  5.06 ,  'y':  1.24 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.54 ,  'y':  0.41 ,  'r':  0.2 ,  'type':  1}]
63947,1398777867.5676868,[{'idp':  100 ,  'x':  5.0 ,  'y':  1.26 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.48 ,  'y':  0.42 ,  'r':  0.2 ,  'type':  1}]
63948,1398777867.572336,[{'idp':  100 ,  'x':  4.93 ,  'y':  1.26 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.42 ,  'y':  0.39 ,  'r':  0.2 ,  'type':  1}]
63949,1398777867.6116168,[{'idp':  100 ,  'x':  4.9 ,  'y':  1.27 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.32 ,  'y':  0.38 ,  'r':  0.2 ,  'type':  1}]
63950,1398777867.6516027,[{'idp':  100 ,  'x':  4.86 ,  'y':  1.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.25 ,  'y':  0.41 ,  'r':  0.2 ,  'type':  1}]
63951,1398777867.6516368,[{'idp':  100 ,  'x':  4.79 ,  'y':  1.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.17 ,  'y':  0.43 ,  'r':  0.2 ,  'type':  1}]
63952,1398777867.6916203,[{'idp':  100 ,  'x':  4.75 ,  'y':  1.36 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.12 ,  'y':  0.46 ,  'r':  0.2 ,  'type':  1}]
63953,1398777867.6981065,[{'idp':  100 ,  'x':  4.73 ,  'y':  1.41 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.08 ,  'y':  0.48 ,  'r':  0.2 ,  'type':  1}]
63954,1398777867.7358065,[{'idp':  100 ,  'x':  4.69 ,  'y':  1.42 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.04 ,  'y':  0.5 ,  'r':  0.2 ,  'type':  1}]
63955,1398777867.7755897,[{'idp':  100 ,  'x':  4.66 ,  'y':  1.44 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  5.0 ,  'y':  0.5 ,  'r':  0.2 ,  'type':  1}]
63956,1398777867.7756176,[{'idp':  100 ,  'x':  4.61 ,  'y':  1.43 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.95 ,  'y':  0.52 ,  'r':  0.2 ,  'type':  1}]
63957,1398777867.8156068,[{'idp':  100 ,  'x':  4.54 ,  'y':  1.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.9 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1}]
63958,1398777867.8234699,[{'idp':  100 ,  'x':  4.46 ,  'y':  1.43 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.86 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1}]
63959,1398777867.859612,[{'idp':  100 ,  'x':  4.37 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.81 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1}]
63960,1398777867.89955,[{'idp':  100 ,  'x':  4.31 ,  'y':  1.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.77 ,  'y':  0.53 ,  'r':  0.2 ,  'type':  1}]
63961,1398777867.899575,[{'idp':  100 ,  'x':  4.26 ,  'y':  1.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.73 ,  'y':  0.56 ,  'r':  0.2 ,  'type':  1}]
63962,1398777867.9396489,[{'idp':  100 ,  'x':  4.2 ,  'y':  1.39 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.7 ,  'y':  0.58 ,  'r':  0.2 ,  'type':  1}]
63963,1398777867.948448,[{'idp':  100 ,  'x':  4.15 ,  'y':  1.39 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.73 ,  'y':  0.63 ,  'r':  0.2 ,  'type':  1}]
63964,1398777867.9876137,[{'idp':  100 ,  'x':  4.11 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.73 ,  'y':  0.64 ,  'r':  0.2 ,  'type':  1}]
63965,1398777868.0276165,[{'idp':  100 ,  'x':  4.09 ,  'y':  1.41 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.72 ,  'y':  0.66 ,  'r':  0.2 ,  'type':  1}]
63966,1398777868.0276508,[{'idp':  100 ,  'x':  4.05 ,  'y':  1.42 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.71 ,  'y':  0.68 ,  'r':  0.2 ,  'type':  1}]
63967,1398777868.0676277,[{'idp':  100 ,  'x':  4.03 ,  'y':  1.43 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.69 ,  'y':  0.69 ,  'r':  0.2 ,  'type':  1}]
63968,1398777868.0743494,[{'idp':  100 ,  'x':  3.98 ,  'y':  1.42 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.66 ,  'y':  0.69 ,  'r':  0.2 ,  'type':  1}]
63969,1398777868.1155717,[{'idp':  100 ,  'x':  3.95 ,  'y':  1.42 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.64 ,  'y':  0.68 ,  'r':  0.2 ,  'type':  1}]
63970,1398777868.1555972,[{'idp':  100 ,  'x':  3.91 ,  'y':  1.39 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.58 ,  'y':  0.67 ,  'r':  0.2 ,  'type':  1}]
63971,1398777868.1556318,[{'idp':  100 ,  'x':  3.9 ,  'y':  1.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.56 ,  'y':  0.67 ,  'r':  0.2 ,  'type':  1}]
63972,1398777868.1957462,[{'idp':  100 ,  'x':  3.87 ,  'y':  1.37 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.56 ,  'y':  0.67 ,  'r':  0.2 ,  'type':  1}]
63973,1398777868.1992846,[{'idp':  100 ,  'x':  3.85 ,  'y':  1.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.52 ,  'y':  0.69 ,  'r':  0.2 ,  'type':  1}]
63974,1398777868.2356036,[{'idp':  100 ,  'x':  3.84 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.45 ,  'y':  0.7 ,  'r':  0.2 ,  'type':  1}]
63975,1398777868.2755804,[{'idp':  100 ,  'x':  3.82 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.4 ,  'y':  0.69 ,  'r':  0.2 ,  'type':  1}]
63976,1398777868.2756112,[{'idp':  100 ,  'x':  3.81 ,  'y':  1.41 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.35 ,  'y':  0.69 ,  'r':  0.2 ,  'type':  1}]
63977,1398777868.3155854,[{'idp':  100 ,  'x':  3.79 ,  'y':  1.41 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.29 ,  'y':  0.68 ,  'r':  0.2 ,  'type':  1}]
63978,1398777868.325364,[{'idp':  100 ,  'x':  3.8 ,  'y':  1.43 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.23 ,  'y':  0.67 ,  'r':  0.2 ,  'type':  1}]
63979,1398777868.3636193,[{'idp':  100 ,  'x':  3.79 ,  'y':  1.44 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.19 ,  'y':  0.65 ,  'r':  0.2 ,  'type':  1}]
63980,1398777868.4036748,[{'idp':  100 ,  'x':  3.76 ,  'y':  1.46 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.14 ,  'y':  0.64 ,  'r':  0.2 ,  'type':  1}]
63981,1398777868.4037297,[{'idp':  100 ,  'x':  3.73 ,  'y':  1.47 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.1 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1}]
63982,1398777868.443608,[{'idp':  100 ,  'x':  3.68 ,  'y':  1.47 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.07 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1}]
63983,1398777868.449975,[{'idp':  100 ,  'x':  3.64 ,  'y':  1.47 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  4.04 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1}]
63984,1398777868.4876335,[{'idp':  100 ,  'x':  3.61 ,  'y':  1.44 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.99 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1}]
63985,1398777868.527629,[{'idp':  100 ,  'x':  3.63 ,  'y':  1.43 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.95 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1}]
63986,1398777868.527662,[{'idp':  100 ,  'x':  3.64 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.91 ,  'y':  0.6 ,  'r':  0.2 ,  'type':  1}]
63987,1398777868.5676458,[{'idp':  100 ,  'x':  3.61 ,  'y':  1.41 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.89 ,  'y':  0.6 ,  'r':  0.2 ,  'type':  1}]
63988,1398777868.5759354,[{'idp':  100 ,  'x':  3.59 ,  'y':  1.41 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.88 ,  'y':  0.58 ,  'r':  0.2 ,  'type':  1}]
63989,1398777868.6155941,[{'idp':  100 ,  'x':  3.57 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.88 ,  'y':  0.56 ,  'r':  0.2 ,  'type':  1}]
63990,1398777868.6556356,[{'idp':  100 ,  'x':  3.54 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.88 ,  'y':  0.54 ,  'r':  0.2 ,  'type':  1}]
63991,1398777868.6556685,[{'idp':  100 ,  'x':  3.51 ,  'y':  1.41 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.88 ,  'y':  0.54 ,  'r':  0.2 ,  'type':  1}]
63992,1398777868.6956592,[{'idp':  100 ,  'x':  3.46 ,  'y':  1.41 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.86 ,  'y':  0.54 ,  'r':  0.2 ,  'type':  1}]
63993,1398777868.7006705,[{'idp':  100 ,  'x':  3.44 ,  'y':  1.42 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.83 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1}]
63994,1398777868.7396252,[{'idp':  100 ,  'x':  3.38 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.81 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1}]
63995,1398777868.7796233,[{'idp':  100 ,  'x':  3.34 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.78 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1}]
63996,1398777868.7796528,[{'idp':  100 ,  'x':  3.29 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.74 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1}]
63997,1398777868.8196192,[{'idp':  100 ,  'x':  3.22 ,  'y':  1.39 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.73 ,  'y':  0.54 ,  'r':  0.2 ,  'type':  1}]
63998,1398777868.8261302,[{'idp':  100 ,  'x':  3.16 ,  'y':  1.39 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.7 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1}]
63999,1398777868.8636649,[{'idp':  100 ,  'x':  3.11 ,  'y':  1.39 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.68 ,  'y':  0.56 ,  'r':  0.2 ,  'type':  1}]
64000,1398777868.9035993,[{'idp':  100 ,  'x':  3.05 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.65 ,  'y':  0.57 ,  'r':  0.2 ,  'type':  1}]
64001,1398777868.9036324,[{'idp':  100 ,  'x':  3.01 ,  'y':  1.42 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.6 ,  'y':  0.56 ,  'r':  0.2 ,  'type':  1}]
64002,1398777868.9435933,[{'idp':  100 ,  'x':  2.94 ,  'y':  1.42 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.54 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1}]
64003,1398777868.952733,[{'idp':  100 ,  'x':  2.87 ,  'y':  1.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.47 ,  'y':  0.56 ,  'r':  0.2 ,  'type':  1}]
64004,1398777868.9916055,[{'idp':  100 ,  'x':  2.82 ,  'y':  1.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.4 ,  'y':  0.56 ,  'r':  0.2 ,  'type':  1}]
64005,1398777869.035704,[{'idp':  100 ,  'x':  2.76 ,  'y':  1.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.33 ,  'y':  0.57 ,  'r':  0.2 ,  'type':  1}]
64006,1398777869.035831,[{'idp':  100 ,  'x':  2.72 ,  'y':  1.43 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.29 ,  'y':  0.58 ,  'r':  0.2 ,  'type':  1}]
64007,1398777869.0757012,[{'idp':  100 ,  'x':  2.67 ,  'y':  1.42 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.24 ,  'y':  0.59 ,  'r':  0.2 ,  'type':  1}]
64008,1398777869.0774093,[{'idp':  100 ,  'x':  2.62 ,  'y':  1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.2 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1}]
64009,1398777869.1156077,[{'idp':  100 ,  'x':  2.51 ,  'y':  1.37 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.15 ,  'y':  0.65 ,  'r':  0.2 ,  'type':  1}]
64010,1398777869.1556134,[{'idp':  100 ,  'x':  2.43 ,  'y':  1.35 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.1 ,  'y':  0.67 ,  'r':  0.2 ,  'type':  1}]
64011,1398777869.1556463,[{'idp':  100 ,  'x':  2.38 ,  'y':  1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.05 ,  'y':  0.69 ,  'r':  0.2 ,  'type':  1}]
64012,1398777869.1956553,[{'idp':  100 ,  'x':  2.34 ,  'y':  1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  3.01 ,  'y':  0.7 ,  'r':  0.2 ,  'type':  1}]
64013,1398777869.2029727,[{'idp':  100 ,  'x':  2.28 ,  'y':  1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.97 ,  'y':  0.7 ,  'r':  0.2 ,  'type':  1}]
64014,1398777869.2395773,[{'idp':  100 ,  'x':  2.24 ,  'y':  1.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.92 ,  'y':  0.7 ,  'r':  0.2 ,  'type':  1}]
64015,1398777869.2796042,[{'idp':  100 ,  'x':  2.21 ,  'y':  1.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.87 ,  'y':  0.69 ,  'r':  0.2 ,  'type':  1}]
64016,1398777869.2796438,[{'idp':  100 ,  'x':  2.18 ,  'y':  1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.81 ,  'y':  0.69 ,  'r':  0.2 ,  'type':  1}]
64017,1398777869.3196568,[{'idp':  100 ,  'x':  2.14 ,  'y':  1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.72 ,  'y':  0.67 ,  'r':  0.2 ,  'type':  1}]
64018,1398777869.3280988,[{'idp':  100 ,  'x':  2.11 ,  'y':  1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.67 ,  'y':  0.67 ,  'r':  0.2 ,  'type':  1}]
64019,1398777869.3676453,[{'idp':  100 ,  'x':  2.08 ,  'y':  1.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.62 ,  'y':  0.68 ,  'r':  0.2 ,  'type':  1}]
64020,1398777869.4076178,[{'idp':  100 ,  'x':  2.04 ,  'y':  1.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.58 ,  'y':  0.69 ,  'r':  0.2 ,  'type':  1}]
64021,1398777869.4076467,[{'idp':  100 ,  'x':  2.02 ,  'y':  1.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.55 ,  'y':  0.69 ,  'r':  0.2 ,  'type':  1}]
64022,1398777869.447614,[{'idp':  100 ,  'x':  1.99 ,  'y':  1.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.53 ,  'y':  0.69 ,  'r':  0.2 ,  'type':  1}]
64023,1398777869.4533277,[{'idp':  100 ,  'x':  1.98 ,  'y':  1.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.48 ,  'y':  0.71 ,  'r':  0.2 ,  'type':  1}]
64024,1398777869.4915714,[{'idp':  100 ,  'x':  1.98 ,  'y':  1.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.46 ,  'y':  0.71 ,  'r':  0.2 ,  'type':  1}]
64025,1398777869.5316238,[{'idp':  100 ,  'x':  1.96 ,  'y':  1.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.44 ,  'y':  0.72 ,  'r':  0.2 ,  'type':  1}]
64026,1398777869.5317063,[{'idp':  100 ,  'x':  1.95 ,  'y':  1.35 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.41 ,  'y':  0.72 ,  'r':  0.2 ,  'type':  1}]
64027,1398777869.5716057,[{'idp':  100 ,  'x':  1.93 ,  'y':  1.35 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.39 ,  'y':  0.73 ,  'r':  0.2 ,  'type':  1}]
64028,1398777869.5785751,[{'idp':  100 ,  'x':  1.9 ,  'y':  1.36 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.37 ,  'y':  0.72 ,  'r':  0.2 ,  'type':  1}]
64029,1398777869.6156356,[{'idp':  100 ,  'x':  1.87 ,  'y':  1.37 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  101 ,  'x':  2.34 ,  'y':  0.72 ,  'r':  0.2 ,  'type':  1}]
