id,timestamp,circles
29923,1398693944.7536898,[]
29924,1398693944.7936988,[]
29925,1398693944.7937207,[]
29926,1398693944.8336544,[]
29927,1398693944.840804,[]
29928,1398693944.877675,[]
29929,1398693944.9176545,[]
29930,1398693944.917681,[]
29931,1398693944.9576898,[]
29932,1398693944.9657137,[]
29933,1398693945.0057404,[]
29934,1398693945.0458133,[]
29935,1398693945.0458446,[]
29936,1398693945.0856888,[]
29937,1398693945.0910804,[]
29938,1398693945.129774,[]
29939,1398693945.169743,[]
29940,1398693945.1697736,[{'idp': 1, 'x': 9.541, 'y': 0.397, 'r': 0.4, 'type': 1}, {'idp': 2, 'x': 9.332, 'y': 1.106, 'r': 0.4, 'type': 1}]
35286,1398694078.433748,[{'idp': 39, 'x': 5.613, 'y': 2.982, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.536, 'y': 2.365, 'r': 0.4, 'type': 1}]
35287,1398694078.4736853,[{'idp': 39, 'x': 5.583, 'y': 2.982, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.499, 'y': 2.351, 'r': 0.4, 'type': 1}]
35288,1398694078.481796,[{'idp': 39, 'x': 5.514, 'y': 2.977, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.447, 'y': 2.348, 'r': 0.4, 'type': 1}]
35289,1398694078.5216706,[{'idp': 39, 'x': 5.479, 'y': 2.974, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.403, 'y': 2.348, 'r': 0.4, 'type': 1}]
35290,1398694078.5617137,[{'idp': 39, 'x': 5.439, 'y': 2.983, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.34, 'y': 2.341, 'r': 0.4, 'type': 1}]
35291,1398694078.5617456,[{'idp': 39, 'x': 5.406, 'y': 2.981, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.318, 'y': 2.348, 'r': 0.4, 'type': 1}]
35292,1398694078.6016793,[{'idp': 39, 'x': 5.378, 'y': 2.98, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.287, 'y': 2.337, 'r': 0.4, 'type': 1}]
35293,1398694078.6063724,[{'idp': 39, 'x': 5.338, 'y': 2.974, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.25, 'y': 2.307, 'r': 0.4, 'type': 1}]
35294,1398694078.645675,[{'idp': 39, 'x': 5.307, 'y': 2.988, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.237, 'y': 2.333, 'r': 0.4, 'type': 1}]
35295,1398694078.6856866,[{'idp': 39, 'x': 5.273, 'y': 2.999, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.199, 'y': 2.35, 'r': 0.4, 'type': 1}]
35296,1398694078.685721,[{'idp': 39, 'x': 5.229, 'y': 3.004, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.156, 'y': 2.349, 'r': 0.4, 'type': 1}]
35297,1398694078.725759,[{'idp': 39, 'x': 5.202, 'y': 2.989, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.129, 'y': 2.323, 'r': 0.4, 'type': 1}]
35298,1398694078.7323425,[{'idp': 39, 'x': 5.169, 'y': 2.985, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.098, 'y': 2.326, 'r': 0.4, 'type': 1}]
35299,1398694078.7697334,[{'idp': 39, 'x': 5.103, 'y': 2.962, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.068, 'y': 2.314, 'r': 0.4, 'type': 1}]
35300,1398694078.8096447,[{'idp': 39, 'x': 5.037, 'y': 2.952, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 6.026, 'y': 2.329, 'r': 0.4, 'type': 1}]
35301,1398694078.8096704,[{'idp': 39, 'x': 4.973, 'y': 2.944, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.988, 'y': 2.331, 'r': 0.4, 'type': 1}]
35302,1398694078.8496861,[{'idp': 39, 'x': 4.964, 'y': 2.938, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.947, 'y': 2.33, 'r': 0.4, 'type': 1}]
35303,1398694078.855474,[{'idp': 39, 'x': 4.944, 'y': 2.94, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.907, 'y': 2.33, 'r': 0.4, 'type': 1}]
35304,1398694078.8937032,[{'idp': 39, 'x': 4.917, 'y': 2.953, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.867, 'y': 2.344, 'r': 0.4, 'type': 1}]
35305,1398694078.9336827,[{'idp': 39, 'x': 4.915, 'y': 2.98, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.84, 'y': 2.333, 'r': 0.4, 'type': 1}]
35306,1398694078.933716,[{'idp': 39, 'x': 4.885, 'y': 2.992, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.806, 'y': 2.329, 'r': 0.4, 'type': 1}]
35307,1398694078.9737353,[{'idp': 39, 'x': 4.847, 'y': 2.983, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.748, 'y': 2.325, 'r': 0.4, 'type': 1}]
35308,1398694078.9801707,[{'idp': 39, 'x': 4.821, 'y': 2.982, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.727, 'y': 2.312, 'r': 0.4, 'type': 1}]
35309,1398694079.0177047,[{'idp': 39, 'x': 4.812, 'y': 2.976, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.691, 'y': 2.317, 'r': 0.4, 'type': 1}]
35310,1398694079.057691,[{'idp': 39, 'x': 4.773, 'y': 2.98, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.649, 'y': 2.309, 'r': 0.4, 'type': 1}]
35311,1398694079.0577226,[{'idp': 39, 'x': 4.741, 'y': 2.989, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.603, 'y': 2.318, 'r': 0.4, 'type': 1}]
35312,1398694079.0976532,[{'idp': 39, 'x': 4.696, 'y': 2.99, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.538, 'y': 2.327, 'r': 0.4, 'type': 1}]
35313,1398694079.1052866,[{'idp': 39, 'x': 4.656, 'y': 2.98, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.515, 'y': 2.311, 'r': 0.4, 'type': 1}]
35314,1398694079.1417656,[{'idp': 39, 'x': 4.573, 'y': 2.956, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.446, 'y': 2.294, 'r': 0.4, 'type': 1}]
35315,1398694079.1816857,[{'idp': 39, 'x': 4.577, 'y': 2.987, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.427, 'y': 2.281, 'r': 0.4, 'type': 1}]
35316,1398694079.1817183,[{'idp': 39, 'x': 4.563, 'y': 3.007, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.37, 'y': 2.308, 'r': 0.4, 'type': 1}]
35317,1398694079.2216806,[{'idp': 39, 'x': 4.531, 'y': 3.0, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.323, 'y': 2.333, 'r': 0.4, 'type': 1}]
35318,1398694079.2308195,[{'idp': 39, 'x': 4.507, 'y': 2.998, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.294, 'y': 2.317, 'r': 0.4, 'type': 1}]
35319,1398694079.2698,[{'idp': 39, 'x': 4.492, 'y': 3.002, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.261, 'y': 2.316, 'r': 0.4, 'type': 1}]
35320,1398694079.309781,[{'idp': 39, 'x': 4.48, 'y': 2.994, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.235, 'y': 2.305, 'r': 0.4, 'type': 1}]
35321,1398694079.309812,[{'idp': 39, 'x': 4.446, 'y': 2.984, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.204, 'y': 2.305, 'r': 0.4, 'type': 1}]
35322,1398694079.3496823,[{'idp': 39, 'x': 4.428, 'y': 3.001, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.166, 'y': 2.316, 'r': 0.4, 'type': 1}]
35323,1398694079.3539872,[{'idp': 39, 'x': 4.401, 'y': 2.996, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.135, 'y': 2.316, 'r': 0.4, 'type': 1}]
35324,1398694079.3937137,[{'idp': 39, 'x': 4.39, 'y': 2.994, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.096, 'y': 2.311, 'r': 0.4, 'type': 1}]
35325,1398694079.4336946,[{'idp': 39, 'x': 4.351, 'y': 2.993, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.051, 'y': 2.304, 'r': 0.4, 'type': 1}]
35326,1398694079.4337275,[{'idp': 39, 'x': 4.319, 'y': 2.982, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 5.012, 'y': 2.3, 'r': 0.4, 'type': 1}]
35327,1398694079.473728,[{'idp': 39, 'x': 4.314, 'y': 2.967, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.975, 'y': 2.296, 'r': 0.4, 'type': 1}]
35328,1398694079.4786434,[{'idp': 39, 'x': 4.278, 'y': 2.97, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.93, 'y': 2.288, 'r': 0.4, 'type': 1}]
35329,1398694079.5176897,[{'idp': 39, 'x': 4.229, 'y': 2.984, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.861, 'y': 2.282, 'r': 0.4, 'type': 1}]
35330,1398694079.5576737,[{'idp': 39, 'x': 4.209, 'y': 2.98, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.842, 'y': 2.299, 'r': 0.4, 'type': 1}]
35331,1398694079.557705,[{'idp': 39, 'x': 4.169, 'y': 2.981, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.784, 'y': 2.284, 'r': 0.4, 'type': 1}]
35332,1398694079.5977101,[{'idp': 39, 'x': 4.174, 'y': 2.982, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.761, 'y': 2.286, 'r': 0.4, 'type': 1}]
35333,1398694079.6030662,[{'idp': 39, 'x': 4.13, 'y': 2.957, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.731, 'y': 2.297, 'r': 0.4, 'type': 1}]
35334,1398694079.641726,[{'idp': 39, 'x': 4.112, 'y': 2.965, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.69, 'y': 2.29, 'r': 0.4, 'type': 1}]
35335,1398694079.6817014,[{'idp': 39, 'x': 4.075, 'y': 2.975, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.648, 'y': 2.282, 'r': 0.4, 'type': 1}]
35336,1398694079.6817229,[{'idp': 39, 'x': 4.044, 'y': 2.962, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.621, 'y': 2.281, 'r': 0.4, 'type': 1}]
35337,1398694079.7216835,[{'idp': 39, 'x': 4.014, 'y': 2.973, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.609, 'y': 2.3, 'r': 0.4, 'type': 1}]
35338,1398694079.7279177,[{'idp': 39, 'x': 3.961, 'y': 2.979, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.57, 'y': 2.293, 'r': 0.4, 'type': 1}]
35339,1398694079.7657394,[{'idp': 39, 'x': 3.917, 'y': 2.972, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.549, 'y': 2.294, 'r': 0.4, 'type': 1}]
35340,1398694079.8056912,[{'idp': 39, 'x': 3.863, 'y': 2.977, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.506, 'y': 2.297, 'r': 0.4, 'type': 1}]
35341,1398694079.8057199,[{'idp': 39, 'x': 3.832, 'y': 2.967, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.47, 'y': 2.28, 'r': 0.4, 'type': 1}]
35342,1398694079.8457248,[{'idp': 39, 'x': 3.801, 'y': 2.97, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.445, 'y': 2.265, 'r': 0.4, 'type': 1}]
35343,1398694079.852343,[{'idp': 39, 'x': 3.779, 'y': 2.966, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.404, 'y': 2.253, 'r': 0.4, 'type': 1}]
35344,1398694079.8896875,[{'idp': 39, 'x': 3.745, 'y': 2.953, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.374, 'y': 2.248, 'r': 0.4, 'type': 1}]
35345,1398694079.929783,[{'idp': 39, 'x': 3.724, 'y': 2.949, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.325, 'y': 2.249, 'r': 0.4, 'type': 1}]
35346,1398694079.929813,[{'idp': 39, 'x': 3.684, 'y': 2.957, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.277, 'y': 2.252, 'r': 0.4, 'type': 1}]
35347,1398694079.969708,[{'idp': 39, 'x': 3.639, 'y': 2.96, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.257, 'y': 2.256, 'r': 0.4, 'type': 1}]
35348,1398694079.9769654,[{'idp': 39, 'x': 3.564, 'y': 2.939, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.203, 'y': 2.271, 'r': 0.4, 'type': 1}]
35349,1398694080.013661,[{'idp': 39, 'x': 3.528, 'y': 2.933, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.167, 'y': 2.263, 'r': 0.4, 'type': 1}]
35350,1398694080.0536892,[{'idp': 39, 'x': 3.513, 'y': 2.933, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.132, 'y': 2.256, 'r': 0.4, 'type': 1}]
35351,1398694080.0537179,[{'idp': 39, 'x': 3.479, 'y': 2.93, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.104, 'y': 2.252, 'r': 0.4, 'type': 1}]
35352,1398694080.093661,[{'idp': 39, 'x': 3.449, 'y': 2.917, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 4.047, 'y': 2.233, 'r': 0.4, 'type': 1}]
35353,1398694080.1013887,[{'idp': 39, 'x': 3.431, 'y': 2.914, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.997, 'y': 2.229, 'r': 0.4, 'type': 1}]
35354,1398694080.1377828,[{'idp': 39, 'x': 3.396, 'y': 2.923, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.958, 'y': 2.226, 'r': 0.4, 'type': 1}]
35355,1398694080.1777065,[{'idp': 39, 'x': 3.382, 'y': 2.949, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.911, 'y': 2.234, 'r': 0.4, 'type': 1}]
35356,1398694080.177738,[{'idp': 39, 'x': 3.335, 'y': 2.946, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.87, 'y': 2.245, 'r': 0.4, 'type': 1}]
35357,1398694080.2176597,[{'idp': 39, 'x': 3.335, 'y': 2.959, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.837, 'y': 2.237, 'r': 0.4, 'type': 1}]
35358,1398694080.2262208,[{'idp': 39, 'x': 3.285, 'y': 2.941, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.814, 'y': 2.222, 'r': 0.4, 'type': 1}]
35359,1398694080.265739,[{'idp': 39, 'x': 3.266, 'y': 2.95, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.775, 'y': 2.25, 'r': 0.4, 'type': 1}]
35360,1398694080.3056343,[{'idp': 39, 'x': 3.198, 'y': 2.94, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.733, 'y': 2.233, 'r': 0.4, 'type': 1}]
35361,1398694080.3056643,[{'idp': 39, 'x': 3.176, 'y': 2.945, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.685, 'y': 2.238, 'r': 0.4, 'type': 1}]
35362,1398694080.345748,[{'idp': 39, 'x': 3.129, 'y': 2.928, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.653, 'y': 2.219, 'r': 0.4, 'type': 1}]
35363,1398694080.3508315,[{'idp': 39, 'x': 3.084, 'y': 2.912, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.608, 'y': 2.203, 'r': 0.4, 'type': 1}]
35364,1398694080.3897648,[{'idp': 39, 'x': 3.024, 'y': 2.908, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.55, 'y': 2.2, 'r': 0.4, 'type': 1}]
35365,1398694080.429767,[{'idp': 39, 'x': 3.023, 'y': 2.946, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.496, 'y': 2.198, 'r': 0.4, 'type': 1}]
35366,1398694080.4297974,[{'idp': 39, 'x': 2.994, 'y': 2.942, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.455, 'y': 2.193, 'r': 0.4, 'type': 1}]
35367,1398694080.4696708,[{'idp': 39, 'x': 2.974, 'y': 2.949, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.372, 'y': 2.15, 'r': 0.4, 'type': 1}]
35368,1398694080.4761863,[{'idp': 39, 'x': 2.956, 'y': 2.944, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.303, 'y': 2.125, 'r': 0.4, 'type': 1}]
35369,1398694080.5136783,[{'idp': 39, 'x': 2.912, 'y': 2.951, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.232, 'y': 2.109, 'r': 0.4, 'type': 1}]
35370,1398694080.5536919,[{'idp': 39, 'x': 2.898, 'y': 2.962, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.233, 'y': 2.129, 'r': 0.4, 'type': 1}]
35371,1398694080.5537233,[{'idp': 39, 'x': 2.858, 'y': 2.959, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.182, 'y': 2.125, 'r': 0.4, 'type': 1}]
35372,1398694080.593714,[{'idp': 39, 'x': 2.84, 'y': 2.948, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.118, 'y': 2.113, 'r': 0.4, 'type': 1}]
35373,1398694080.6002018,[{'idp': 39, 'x': 2.805, 'y': 2.948, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.074, 'y': 2.103, 'r': 0.4, 'type': 1}]
35374,1398694080.637688,[{'idp': 39, 'x': 2.771, 'y': 2.949, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.061, 'y': 2.103, 'r': 0.4, 'type': 1}]
35375,1398694080.6776938,[{'idp': 39, 'x': 2.736, 'y': 2.949, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.047, 'y': 2.135, 'r': 0.4, 'type': 1}]
35376,1398694080.6777256,[{'idp': 39, 'x': 2.704, 'y': 2.957, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.045, 'y': 2.154, 'r': 0.4, 'type': 1}]
35377,1398694080.71774,[{'idp': 39, 'x': 2.688, 'y': 2.96, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.047, 'y': 2.186, 'r': 0.4, 'type': 1}]
35378,1398694080.7250395,[{'idp': 39, 'x': 2.651, 'y': 2.963, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 3.017, 'y': 2.185, 'r': 0.4, 'type': 1}]
35379,1398694080.76167,[{'idp': 39, 'x': 2.628, 'y': 2.971, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.99, 'y': 2.195, 'r': 0.4, 'type': 1}]
35380,1398694080.8016284,[{'idp': 39, 'x': 2.6, 'y': 2.959, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.958, 'y': 2.202, 'r': 0.4, 'type': 1}]
35381,1398694080.8016474,[{'idp': 39, 'x': 2.567, 'y': 2.965, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.927, 'y': 2.198, 'r': 0.4, 'type': 1}]
35382,1398694080.8416996,[{'idp': 39, 'x': 2.547, 'y': 2.968, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.902, 'y': 2.199, 'r': 0.4, 'type': 1}]
35383,1398694080.8494096,[{'idp': 39, 'x': 2.506, 'y': 2.959, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.862, 'y': 2.187, 'r': 0.4, 'type': 1}]
35384,1398694080.885682,[{'idp': 39, 'x': 2.466, 'y': 2.964, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.822, 'y': 2.187, 'r': 0.4, 'type': 1}]
35385,1398694080.925701,[{'idp': 39, 'x': 2.432, 'y': 2.969, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.773, 'y': 2.179, 'r': 0.4, 'type': 1}]
35386,1398694080.9257298,[{'idp': 39, 'x': 2.401, 'y': 2.972, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.75, 'y': 2.176, 'r': 0.4, 'type': 1}]
35387,1398694080.9657485,[{'idp': 39, 'x': 2.374, 'y': 2.966, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.711, 'y': 2.178, 'r': 0.4, 'type': 1}]
35388,1398694080.974205,[{'idp': 39, 'x': 2.314, 'y': 2.975, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.677, 'y': 2.18, 'r': 0.4, 'type': 1}]
35389,1398694081.013693,[{'idp': 39, 'x': 2.303, 'y': 2.975, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.656, 'y': 2.18, 'r': 0.4, 'type': 1}]
35390,1398694081.053764,[{'idp': 39, 'x': 2.257, 'y': 2.969, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.613, 'y': 2.165, 'r': 0.4, 'type': 1}]
35391,1398694081.0537953,[{'idp': 39, 'x': 2.244, 'y': 2.965, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.579, 'y': 2.154, 'r': 0.4, 'type': 1}]
35392,1398694081.0936928,[{'idp': 39, 'x': 2.201, 'y': 2.976, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.554, 'y': 2.167, 'r': 0.4, 'type': 1}]
35393,1398694081.09839,[{'idp': 39, 'x': 2.151, 'y': 2.961, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.517, 'y': 2.169, 'r': 0.4, 'type': 1}]
35394,1398694081.1377225,[{'idp': 39, 'x': 2.096, 'y': 2.91, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.482, 'y': 2.158, 'r': 0.4, 'type': 1}]
35395,1398694081.1777148,[{'idp': 39, 'x': 2.047, 'y': 2.921, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.444, 'y': 2.159, 'r': 0.4, 'type': 1}]
35396,1398694081.1777437,[{'idp': 39, 'x': 2.052, 'y': 2.941, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.39, 'y': 2.154, 'r': 0.4, 'type': 1}]
35397,1398694081.2177198,[{'idp': 39, 'x': 2.029, 'y': 2.962, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.359, 'y': 2.151, 'r': 0.4, 'type': 1}]
35398,1398694081.2231314,[{'idp': 39, 'x': 1.974, 'y': 2.949, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.321, 'y': 2.155, 'r': 0.4, 'type': 1}]
35399,1398694081.2617686,[{'idp': 39, 'x': 1.955, 'y': 2.947, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.284, 'y': 2.153, 'r': 0.4, 'type': 1}]
35400,1398694081.3017302,[{'idp': 39, 'x': 1.93, 'y': 2.95, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.247, 'y': 2.146, 'r': 0.4, 'type': 1}]
35401,1398694081.3017523,[{'idp': 39, 'x': 1.917, 'y': 2.957, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.218, 'y': 2.155, 'r': 0.4, 'type': 1}]
35402,1398694081.3417315,[{'idp': 39, 'x': 1.861, 'y': 2.941, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.183, 'y': 2.14, 'r': 0.4, 'type': 1}]
35403,1398694081.3476346,[{'idp': 39, 'x': 1.873, 'y': 2.975, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.141, 'y': 2.135, 'r': 0.4, 'type': 1}]
35404,1398694081.3856933,[{'idp': 39, 'x': 1.832, 'y': 2.965, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.085, 'y': 2.107, 'r': 0.4, 'type': 1}]
35405,1398694081.4257057,[{'idp': 39, 'x': 1.81, 'y': 2.959, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 2.025, 'y': 2.083, 'r': 0.4, 'type': 1}]
35406,1398694081.4257329,[{'idp': 39, 'x': 1.774, 'y': 2.974, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.942, 'y': 2.022, 'r': 0.4, 'type': 1}]
35407,1398694081.4657214,[{'idp': 39, 'x': 1.74, 'y': 2.962, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.871, 'y': 1.98, 'r': 0.4, 'type': 1}]
35408,1398694081.4751263,[{'idp': 39, 'x': 1.698, 'y': 2.948, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.829, 'y': 1.978, 'r': 0.4, 'type': 1}]
35409,1398694081.5137608,[{'idp': 39, 'x': 1.659, 'y': 2.94, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.819, 'y': 2.001, 'r': 0.4, 'type': 1}]
35410,1398694081.5536766,[{'idp': 39, 'x': 1.621, 'y': 2.933, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.806, 'y': 2.029, 'r': 0.4, 'type': 1}]
35411,1398694081.5537045,[{'idp': 39, 'x': 1.585, 'y': 2.929, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.832, 'y': 2.064, 'r': 0.4, 'type': 1}]
35412,1398694081.5937421,[{'idp': 39, 'x': 1.552, 'y': 2.916, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.831, 'y': 2.08, 'r': 0.4, 'type': 1}]
35413,1398694081.5971978,[{'idp': 39, 'x': 1.525, 'y': 2.896, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.809, 'y': 2.082, 'r': 0.4, 'type': 1}]
35414,1398694081.6337795,[{'idp': 39, 'x': 1.483, 'y': 2.895, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.762, 'y': 2.064, 'r': 0.4, 'type': 1}]
35415,1398694081.6736517,[{'idp': 39, 'x': 1.451, 'y': 2.896, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.724, 'y': 2.056, 'r': 0.4, 'type': 1}, {'idp': 41, 'x': 0.021, 'y': 3.445, 'r': 0.4, 'type': 1}]
35416,1398694081.6737094,[{'idp': 39, 'x': 1.422, 'y': 2.901, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.679, 'y': 2.038, 'r': 0.4, 'type': 1}, {'idp': 41, 'x': 0.156, 'y': 3.44, 'r': 0.4, 'type': 1}]
35417,1398694081.7137818,[{'idp': 39, 'x': 1.407, 'y': 2.902, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.629, 'y': 2.015, 'r': 0.4, 'type': 1}, {'idp': 41, 'x': 0.164, 'y': 3.436, 'r': 0.4, 'type': 1}]
35418,1398694081.722682,[{'idp': 39, 'x': 1.367, 'y': 2.9, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.569, 'y': 1.988, 'r': 0.4, 'type': 1}, {'idp': 41, 'x': 0.172, 'y': 3.436, 'r': 0.4, 'type': 1}]
35419,1398694081.7617657,[{'idp': 39, 'x': 1.342, 'y': 2.913, 'r': 0.4, 'type': 1}, {'idp': 40, 'x': 1.533, 'y': 2.01, 'r': 0.4, 'type': 1}, {'idp': 41, 'x': 0.177, 'y': 3.446, 'r': 0.4, 'type': 1}]
