id,timestamp,circles
35652,1398694087.5737345,[]
35653,1398694087.578277,[]
35654,1398694087.6176605,[]
35655,1398694087.6576633,[]
35656,1398694087.6576905,[]
35657,1398694087.697802,[]
35658,1398694087.7030413,[]
35659,1398694087.7416728,[]
35660,1398694087.78171,[]
35661,1398694087.7817428,[]
35662,1398694087.8217316,[]
35663,1398694087.8280509,[]
35664,1398694087.86572,[]
35665,1398694087.9057388,[{'idp': 46, 'x': 8.539, 'y': -0.104, 'r': 0.4, 'type': 1}]
42751,1398694264.4150238,[{'idp': 125, 'x': 5.221, 'y': 3.442, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.797, 'y': 0.519, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.834, 'y': 0.609, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 1.044, 'y': 1.928, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 2.126, 'y': 4.693, 'r': 0.4, 'type': 1}]
42752,1398694264.4537094,[{'idp': 125, 'x': 5.198, 'y': 3.46, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.829, 'y': 0.54, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.829, 'y': 0.625, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 1.023, 'y': 1.929, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 2.089, 'y': 4.693, 'r': 0.4, 'type': 1}]
42753,1398694264.4936922,[{'idp': 125, 'x': 5.201, 'y': 3.483, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.836, 'y': 0.579, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.791, 'y': 0.627, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 1.002, 'y': 1.932, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 2.048, 'y': 4.711, 'r': 0.4, 'type': 1}]
42754,1398694264.4937232,[{'idp': 125, 'x': 5.151, 'y': 3.493, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.774, 'y': 0.614, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.776, 'y': 0.641, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.992, 'y': 1.943, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 2.016, 'y': 4.722, 'r': 0.4, 'type': 1}]
42755,1398694264.5336843,[{'idp': 125, 'x': 5.114, 'y': 3.521, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.794, 'y': 0.634, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.756, 'y': 0.655, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.962, 'y': 1.946, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.969, 'y': 4.753, 'r': 0.4, 'type': 1}]
42756,1398694264.540191,[{'idp': 125, 'x': 5.078, 'y': 3.562, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.789, 'y': 0.73, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.742, 'y': 0.686, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.943, 'y': 1.96, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.915, 'y': 4.769, 'r': 0.4, 'type': 1}]
42757,1398694264.5777123,[{'idp': 125, 'x': 5.031, 'y': 3.615, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.777, 'y': 0.788, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.741, 'y': 0.729, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.916, 'y': 1.971, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.855, 'y': 4.801, 'r': 0.4, 'type': 1}]
42758,1398694264.6177092,[{'idp': 125, 'x': 4.997, 'y': 3.657, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.714, 'y': 0.858, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.724, 'y': 0.759, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.888, 'y': 1.977, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.804, 'y': 4.826, 'r': 0.4, 'type': 1}]
42759,1398694264.617741,[{'idp': 125, 'x': 4.955, 'y': 3.694, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.695, 'y': 0.914, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.701, 'y': 0.788, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.863, 'y': 1.98, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.763, 'y': 4.843, 'r': 0.4, 'type': 1}]
42760,1398694264.657718,[{'idp': 125, 'x': 4.916, 'y': 3.731, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.76, 'y': 0.998, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.695, 'y': 0.821, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.843, 'y': 1.993, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.709, 'y': 4.86, 'r': 0.4, 'type': 1}]
42761,1398694264.6643128,[{'idp': 125, 'x': 4.898, 'y': 3.793, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.699, 'y': 1.03, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.675, 'y': 0.842, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.818, 'y': 1.993, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.672, 'y': 4.89, 'r': 0.4, 'type': 1}]
42762,1398694264.7016537,[{'idp': 125, 'x': 4.844, 'y': 3.819, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.765, 'y': 1.115, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.656, 'y': 0.863, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.796, 'y': 2.001, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42763,1398694264.7416787,[{'idp': 125, 'x': 4.815, 'y': 3.822, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.667, 'y': 1.141, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.647, 'y': 0.885, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.766, 'y': 2.004, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42764,1398694264.7417078,[{'idp': 125, 'x': 4.787, 'y': 3.869, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.657, 'y': 1.197, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.61, 'y': 0.901, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.75, 'y': 2.014, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42765,1398694264.7816706,[{'idp': 125, 'x': 4.755, 'y': 3.878, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.665, 'y': 1.256, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.607, 'y': 0.934, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.721, 'y': 2.016, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42766,1398694264.7886605,[{'idp': 125, 'x': 4.707, 'y': 3.908, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.625, 'y': 1.308, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.569, 'y': 0.941, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.7, 'y': 2.027, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42767,1398694264.8256333,[{'idp': 125, 'x': 4.67, 'y': 3.946, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.591, 'y': 1.38, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.574, 'y': 0.985, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.672, 'y': 2.032, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42768,1398694264.8656762,[{'idp': 125, 'x': 4.638, 'y': 3.989, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.587, 'y': 1.437, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.551, 'y': 1.012, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.644, 'y': 2.037, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42769,1398694264.865706,[{'idp': 125, 'x': 4.629, 'y': 4.016, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.536, 'y': 1.505, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.54, 'y': 1.042, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.622, 'y': 2.041, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42770,1398694264.9057503,[{'idp': 125, 'x': 4.551, 'y': 4.055, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.503, 'y': 1.576, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.528, 'y': 1.072, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.599, 'y': 2.048, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42771,1398694264.913384,[{'idp': 125, 'x': 4.531, 'y': 4.072, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.505, 'y': 1.596, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.528, 'y': 1.098, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.583, 'y': 2.043, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42772,1398694264.9497862,[{'idp': 125, 'x': 4.505, 'y': 4.085, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.518, 'y': 1.617, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.48, 'y': 1.074, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.575, 'y': 2.046, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42773,1398694264.9896803,[{'idp': 125, 'x': 4.472, 'y': 4.135, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.438, 'y': 1.621, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.458, 'y': 1.067, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.569, 'y': 2.042, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42774,1398694264.9897099,[{'idp': 125, 'x': 4.459, 'y': 4.123, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.541, 'y': 1.661, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.461, 'y': 1.084, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.552, 'y': 2.034, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42775,1398694265.0296948,[{'idp': 125, 'x': 4.493, 'y': 4.131, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.472, 'y': 1.647, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.471, 'y': 1.114, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.543, 'y': 2.034, 'r': 0.4, 'type': 1}, {'idp': 137, 'x': 1.625, 'y': 4.927, 'r': 0.4, 'type': 1}]
42776,1398694265.0385625,[{'idp': 125, 'x': 4.444, 'y': 4.1, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.478, 'y': 1.648, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.452, 'y': 1.108, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.536, 'y': 2.027, 'r': 0.4, 'type': 1}]
42777,1398694265.0776975,[{'idp': 125, 'x': 4.429, 'y': 4.13, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.444, 'y': 1.641, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.426, 'y': 1.09, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.521, 'y': 2.023, 'r': 0.4, 'type': 1}]
42778,1398694265.117655,[{'idp': 125, 'x': 4.397, 'y': 4.137, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.467, 'y': 1.685, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.413, 'y': 1.094, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.506, 'y': 2.02, 'r': 0.4, 'type': 1}]
42779,1398694265.117689,[{'idp': 125, 'x': 4.407, 'y': 4.165, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.369, 'y': 1.665, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.404, 'y': 1.091, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.491, 'y': 2.017, 'r': 0.4, 'type': 1}]
42780,1398694265.157738,[{'idp': 125, 'x': 4.404, 'y': 4.134, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.358, 'y': 1.663, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.395, 'y': 1.088, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.478, 'y': 2.017, 'r': 0.4, 'type': 1}]
42781,1398694265.1646523,[{'idp': 125, 'x': 4.369, 'y': 4.147, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.349, 'y': 1.661, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.371, 'y': 1.089, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.458, 'y': 2.012, 'r': 0.4, 'type': 1}]
42782,1398694265.2016914,[{'idp': 125, 'x': 4.379, 'y': 4.175, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.344, 'y': 1.66, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.354, 'y': 1.083, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.446, 'y': 2.02, 'r': 0.4, 'type': 1}]
42783,1398694265.2417865,[{'idp': 125, 'x': 4.334, 'y': 4.15, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.321, 'y': 1.655, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.355, 'y': 1.092, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.426, 'y': 2.013, 'r': 0.4, 'type': 1}]
42784,1398694265.241875,[{'idp': 125, 'x': 4.322, 'y': 4.176, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.303, 'y': 1.67, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.337, 'y': 1.094, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.405, 'y': 2.023, 'r': 0.4, 'type': 1}]
42785,1398694265.2817173,[{'idp': 125, 'x': 4.325, 'y': 4.176, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.279, 'y': 1.703, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.331, 'y': 1.1, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.394, 'y': 2.015, 'r': 0.4, 'type': 1}]
42786,1398694265.2870204,[{'idp': 125, 'x': 4.297, 'y': 4.187, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.258, 'y': 1.718, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.321, 'y': 1.105, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.374, 'y': 2.007, 'r': 0.4, 'type': 1}]
42787,1398694265.325683,[{'idp': 125, 'x': 4.316, 'y': 4.16, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.295, 'y': 1.725, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.304, 'y': 1.099, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.356, 'y': 2.003, 'r': 0.4, 'type': 1}]
42788,1398694265.3657427,[{'idp': 125, 'x': 4.259, 'y': 4.168, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.223, 'y': 1.711, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.292, 'y': 1.095, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.347, 'y': 2.005, 'r': 0.4, 'type': 1}]
42789,1398694265.3657718,[{'idp': 125, 'x': 4.252, 'y': 4.16, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.249, 'y': 1.716, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.291, 'y': 1.103, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.333, 'y': 2.001, 'r': 0.4, 'type': 1}]
42790,1398694265.4057083,[{'idp': 125, 'x': 4.237, 'y': 4.183, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.21, 'y': 1.726, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.283, 'y': 1.1, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.308, 'y': 1.992, 'r': 0.4, 'type': 1}]
42791,1398694265.4124022,[{'idp': 125, 'x': 4.233, 'y': 4.178, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.194, 'y': 1.723, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.267, 'y': 1.111, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.277, 'y': 2.004, 'r': 0.4, 'type': 1}]
42792,1398694265.4496589,[{'idp': 125, 'x': 4.201, 'y': 4.184, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.18, 'y': 1.72, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.252, 'y': 1.105, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.251, 'y': 2.019, 'r': 0.4, 'type': 1}]
42793,1398694265.4897182,[{'idp': 125, 'x': 4.192, 'y': 4.175, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.169, 'y': 1.755, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.252, 'y': 1.114, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.232, 'y': 2.013, 'r': 0.4, 'type': 1}]
42794,1398694265.4897509,[{'idp': 125, 'x': 4.189, 'y': 4.171, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.162, 'y': 1.716, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.23, 'y': 1.106, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.219, 'y': 2.016, 'r': 0.4, 'type': 1}]
42795,1398694265.529694,[{'idp': 125, 'x': 4.184, 'y': 4.166, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.133, 'y': 1.71, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.241, 'y': 1.11, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.201, 'y': 2.022, 'r': 0.4, 'type': 1}]
42796,1398694265.5369036,[{'idp': 125, 'x': 4.187, 'y': 4.168, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.143, 'y': 1.712, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.223, 'y': 1.103, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.175, 'y': 2.048, 'r': 0.4, 'type': 1}]
42797,1398694265.5736837,[{'idp': 125, 'x': 4.161, 'y': 4.18, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.152, 'y': 1.696, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.213, 'y': 1.1, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.166, 'y': 2.041, 'r': 0.4, 'type': 1}]
42798,1398694265.6136942,[{'idp': 125, 'x': 4.145, 'y': 4.164, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.158, 'y': 1.715, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.186, 'y': 1.114, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.153, 'y': 2.046, 'r': 0.4, 'type': 1}]
42799,1398694265.6137228,[{'idp': 125, 'x': 4.142, 'y': 4.161, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.09, 'y': 1.701, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.172, 'y': 1.109, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.135, 'y': 2.044, 'r': 0.4, 'type': 1}]
42800,1398694265.65372,[{'idp': 125, 'x': 4.14, 'y': 4.158, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.102, 'y': 1.685, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.167, 'y': 1.107, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.13, 'y': 2.035, 'r': 0.4, 'type': 1}]
42801,1398694265.6629956,[{'idp': 125, 'x': 4.132, 'y': 4.151, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.115, 'y': 1.688, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.159, 'y': 1.104, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.125, 'y': 2.021, 'r': 0.4, 'type': 1}]
42802,1398694265.701692,[{'idp': 125, 'x': 4.129, 'y': 4.148, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.11, 'y': 1.668, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.132, 'y': 1.094, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.125, 'y': 2.013, 'r': 0.4, 'type': 1}]
42803,1398694265.7417042,[{'idp': 125, 'x': 4.128, 'y': 4.148, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.109, 'y': 1.668, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.122, 'y': 1.106, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.125, 'y': 2.004, 'r': 0.4, 'type': 1}]
42804,1398694265.741733,[{'idp': 125, 'x': 4.108, 'y': 4.108, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.095, 'y': 1.629, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.095, 'y': 1.081, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.124, 'y': 1.994, 'r': 0.4, 'type': 1}]
42805,1398694265.7816372,[{'idp': 125, 'x': 4.123, 'y': 4.105, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.094, 'y': 1.61, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.087, 'y': 1.085, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.12, 'y': 1.991, 'r': 0.4, 'type': 1}]
42806,1398694265.7854764,[{'idp': 125, 'x': 4.111, 'y': 4.094, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.086, 'y': 1.608, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.083, 'y': 1.099, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.121, 'y': 1.992, 'r': 0.4, 'type': 1}]
42807,1398694265.821743,[{'idp': 125, 'x': 4.108, 'y': 4.09, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.119, 'y': 1.597, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.074, 'y': 1.111, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.107, 'y': 1.985, 'r': 0.4, 'type': 1}]
42808,1398694265.861661,[{'idp': 125, 'x': 4.109, 'y': 4.092, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.089, 'y': 1.591, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.096, 'y': 1.118, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.102, 'y': 1.98, 'r': 0.4, 'type': 1}]
42809,1398694265.8616817,[{'idp': 125, 'x': 4.099, 'y': 4.082, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.047, 'y': 1.582, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.132, 'y': 1.145, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.098, 'y': 1.973, 'r': 0.4, 'type': 1}]
42810,1398694265.9016504,[{'idp': 125, 'x': 4.113, 'y': 4.096, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.066, 'y': 1.568, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.173, 'y': 1.144, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.098, 'y': 1.966, 'r': 0.4, 'type': 1}]
42811,1398694265.9092886,[{'idp': 125, 'x': 4.105, 'y': 4.052, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.021, 'y': 1.523, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.166, 'y': 1.15, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.098, 'y': 1.967, 'r': 0.4, 'type': 1}]
42812,1398694265.9456904,[{'idp': 125, 'x': 4.131, 'y': 4.043, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.042, 'y': 1.454, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.18, 'y': 1.147, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.098, 'y': 1.966, 'r': 0.4, 'type': 1}]
42813,1398694265.985654,[{'idp': 125, 'x': 4.18, 'y': 4.001, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.09, 'y': 1.39, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.184, 'y': 1.141, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.102, 'y': 1.971, 'r': 0.4, 'type': 1}]
42814,1398694265.9856837,[{'idp': 125, 'x': 4.204, 'y': 3.955, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.079, 'y': 1.334, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.194, 'y': 1.121, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.11, 'y': 1.973, 'r': 0.4, 'type': 1}]
42815,1398694266.0256941,[{'idp': 125, 'x': 4.201, 'y': 3.901, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.067, 'y': 1.242, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.208, 'y': 1.11, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.11, 'y': 1.974, 'r': 0.4, 'type': 1}, {'idp': 141, 'x': 1.023, 'y': 5.908, 'r': 0.4, 'type': 1}]
42816,1398694266.034156,[{'idp': 125, 'x': 4.208, 'y': 3.873, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.063, 'y': 1.187, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.223, 'y': 1.091, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.115, 'y': 1.974, 'r': 0.4, 'type': 1}, {'idp': 141, 'x': 1.058, 'y': 5.844, 'r': 0.4, 'type': 1}]
42817,1398694266.0736384,[{'idp': 125, 'x': 4.225, 'y': 3.855, 'r': 0.4, 'type': 1}, {'idp': 129, 'x': 8.055, 'y': 1.168, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 3.225, 'y': 1.084, 'r': 0.4, 'type': 1}, {'idp': 136, 'x': 0.119, 'y': 1.972, 'r': 0.4, 'type': 1}, {'idp': 141, 'x': 1.066, 'y': 5.817, 'r': 0.4, 'type': 1}]
