id,timestamp,circles
10001,1398846936.7358615,[]
10002,1398846936.7758837,[]
10003,1398846936.7843804,[]
10004,1398846936.8238342,[]
10005,1398846936.8639016,[]
10006,1398846936.8639796,[]
10007,1398846936.903844,[]
10008,1398846936.9090192,[]
10009,1398846936.9478118,[]
10010,1398846936.9878864,[]
10011,1398846936.9879136,[]
10012,1398846937.0278854,[]
10013,1398846937.0340953,[]
10014,1398846937.0718727,[]
10015,1398846937.1120074,[]
10016,1398846937.1120436,[]
10017,1398846937.1518571,[]
10018,1398846937.1582968,[]
10019,1398846937.1957655,[]
10020,1398846937.235862,[]
10021,1398846937.2359536,[]
10022,1398846937.2758832,[]
10023,1398846937.2828832,[]
10024,1398846937.3199189,[]
10025,1398846937.3598278,[{'idp':  1 ,  'x':  5.28 ,  'y':  -7.79 ,  'r':  0.6 ,  'type':  1}]
19215,1398847166.431913,[{'idp':  143 ,  'x':  0.8 ,  'y':  0.69 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  3.09 ,  'y':  0.26 ,  'r':  0.4 ,  'type':  1}]
19216,1398847166.4718711,[{'idp':  143 ,  'x':  0.79 ,  'y':  0.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  3.07 ,  'y':  0.28 ,  'r':  0.4 ,  'type':  1}]
19217,1398847166.4719017,[{'idp':  143 ,  'x':  0.78 ,  'y':  0.72 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  3.05 ,  'y':  0.3 ,  'r':  0.4 ,  'type':  1}]
19218,1398847166.5119667,[{'idp':  143 ,  'x':  0.76 ,  'y':  0.73 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  3.02 ,  'y':  0.33 ,  'r':  0.4 ,  'type':  1}]
19219,1398847166.5175247,[{'idp':  143 ,  'x':  0.74 ,  'y':  0.74 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  3.01 ,  'y':  0.34 ,  'r':  0.4 ,  'type':  1}]
19220,1398847166.5558705,[{'idp':  143 ,  'x':  0.72 ,  'y':  0.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.98 ,  'y':  0.36 ,  'r':  0.4 ,  'type':  1}]
19221,1398847166.5958664,[{'idp':  143 ,  'x':  0.71 ,  'y':  0.77 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.96 ,  'y':  0.38 ,  'r':  0.4 ,  'type':  1}]
19222,1398847166.5958962,[{'idp':  143 ,  'x':  0.69 ,  'y':  0.79 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.94 ,  'y':  0.39 ,  'r':  0.4 ,  'type':  1}]
19223,1398847166.6358564,[{'idp':  143 ,  'x':  0.67 ,  'y':  0.8 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.93 ,  'y':  0.4 ,  'r':  0.4 ,  'type':  1}]
19224,1398847166.6426451,[{'idp':  143 ,  'x':  0.65 ,  'y':  0.82 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.9 ,  'y':  0.39 ,  'r':  0.4 ,  'type':  1}]
19225,1398847166.6798747,[{'idp':  143 ,  'x':  0.63 ,  'y':  0.83 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.89 ,  'y':  0.39 ,  'r':  0.4 ,  'type':  1}]
19226,1398847166.719816,[{'idp':  143 ,  'x':  0.61 ,  'y':  0.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.87 ,  'y':  0.4 ,  'r':  0.4 ,  'type':  1}]
19227,1398847166.7198443,[{'idp':  143 ,  'x':  0.59 ,  'y':  0.85 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.85 ,  'y':  0.43 ,  'r':  0.4 ,  'type':  1}]
19228,1398847166.7599487,[{'idp':  143 ,  'x':  0.57 ,  'y':  0.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.83 ,  'y':  0.42 ,  'r':  0.4 ,  'type':  1}]
19229,1398847166.7685266,[{'idp':  143 ,  'x':  0.55 ,  'y':  0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.8 ,  'y':  0.41 ,  'r':  0.4 ,  'type':  1}]
19230,1398847166.8078957,[{'idp':  143 ,  'x':  0.52 ,  'y':  0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.78 ,  'y':  0.43 ,  'r':  0.4 ,  'type':  1}]
19231,1398847166.8478801,[{'idp':  143 ,  'x':  0.49 ,  'y':  0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.76 ,  'y':  0.43 ,  'r':  0.4 ,  'type':  1}]
19232,1398847166.8879666,[{'idp':  143 ,  'x':  0.45 ,  'y':  0.85 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.73 ,  'y':  0.42 ,  'r':  0.4 ,  'type':  1}]
19233,1398847166.8880012,[{'idp':  143 ,  'x':  0.41 ,  'y':  0.81 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.71 ,  'y':  0.42 ,  'r':  0.4 ,  'type':  1}]
19234,1398847166.9278169,[{'idp':  143 ,  'x':  0.41 ,  'y':  0.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.69 ,  'y':  0.43 ,  'r':  0.4 ,  'type':  1}]
19235,1398847166.9278507,[{'idp':  143 ,  'x':  0.4 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.67 ,  'y':  0.44 ,  'r':  0.4 ,  'type':  1}]
19236,1398847166.9678607,[{'idp':  143 ,  'x':  0.38 ,  'y':  0.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.64 ,  'y':  0.43 ,  'r':  0.4 ,  'type':  1}]
19237,1398847166.9693503,[{'idp':  143 ,  'x':  0.37 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.62 ,  'y':  0.43 ,  'r':  0.4 ,  'type':  1}]
19238,1398847167.0078964,[{'idp':  143 ,  'x':  0.35 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.61 ,  'y':  0.44 ,  'r':  0.4 ,  'type':  1}]
19239,1398847167.0478983,[{'idp':  143 ,  'x':  0.33 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.58 ,  'y':  0.44 ,  'r':  0.4 ,  'type':  1}]
19240,1398847167.0479279,[{'idp':  143 ,  'x':  0.31 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.55 ,  'y':  0.43 ,  'r':  0.4 ,  'type':  1}]
19241,1398847167.0879185,[{'idp':  143 ,  'x':  0.29 ,  'y':  0.94 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.52 ,  'y':  0.44 ,  'r':  0.4 ,  'type':  1}]
19242,1398847167.0943942,[{'idp':  143 ,  'x':  0.27 ,  'y':  0.94 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.52 ,  'y':  0.45 ,  'r':  0.4 ,  'type':  1}]
19243,1398847167.1319032,[{'idp':  143 ,  'x':  0.25 ,  'y':  0.94 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.5 ,  'y':  0.44 ,  'r':  0.4 ,  'type':  1}]
19244,1398847167.1718445,[{'idp':  143 ,  'x':  0.24 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.48 ,  'y':  0.45 ,  'r':  0.4 ,  'type':  1}]
19245,1398847167.1718726,[{'idp':  143 ,  'x':  0.22 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.48 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1}]
19246,1398847167.2120075,[{'idp':  143 ,  'x':  0.2 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.45 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1}]
19247,1398847167.220669,[{'idp':  143 ,  'x':  0.2 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.43 ,  'y':  0.45 ,  'r':  0.4 ,  'type':  1}]
19248,1398847167.259861,[{'idp':  143 ,  'x':  0.2 ,  'y':  0.97 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.42 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1}]
19249,1398847167.299926,[{'idp':  143 ,  'x':  0.18 ,  'y':  0.98 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.41 ,  'y':  0.47 ,  'r':  0.4 ,  'type':  1}]
19250,1398847167.2999456,[{'idp':  143 ,  'x':  0.17 ,  'y':  0.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.39 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1}]
19251,1398847167.3399646,[{'idp':  143 ,  'x':  0.16 ,  'y':  1.02 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.37 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1}]
19252,1398847167.3446925,[{'idp':  143 ,  'x':  0.14 ,  'y':  1.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.36 ,  'y':  0.49 ,  'r':  0.4 ,  'type':  1}]
19253,1398847167.3838916,[{'idp':  143 ,  'x':  0.12 ,  'y':  1.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.35 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1}]
19254,1398847167.4239204,[{'idp':  143 ,  'x':  0.09 ,  'y':  1.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.32 ,  'y':  0.52 ,  'r':  0.4 ,  'type':  1}]
19255,1398847167.423953,[{'idp':  143 ,  'x':  0.07 ,  'y':  1.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.3 ,  'y':  0.52 ,  'r':  0.4 ,  'type':  1}]
19256,1398847167.4638846,[{'idp':  143 ,  'x':  0.05 ,  'y':  1.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.28 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1}]
19257,1398847167.470226,[{'idp':  143 ,  'x':  0.03 ,  'y':  1.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  144 ,  'x':  2.27 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
19258,1398847167.5079606,[{'idp':  144 ,  'x':  2.25 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1}]
19259,1398847167.5478523,[{'idp':  144 ,  'x':  2.23 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1}]
19260,1398847167.5478833,[{'idp':  144 ,  'x':  2.2 ,  'y':  0.57 ,  'r':  0.4 ,  'type':  1}]
19261,1398847167.5878744,[{'idp':  144 ,  'x':  2.2 ,  'y':  0.58 ,  'r':  0.4 ,  'type':  1}]
19262,1398847167.5959005,[{'idp':  144 ,  'x':  2.18 ,  'y':  0.58 ,  'r':  0.4 ,  'type':  1}]
19263,1398847167.6358285,[{'idp':  144 ,  'x':  2.16 ,  'y':  0.61 ,  'r':  0.4 ,  'type':  1}]
19264,1398847167.6758983,[{'idp':  144 ,  'x':  2.14 ,  'y':  0.62 ,  'r':  0.4 ,  'type':  1}]
19265,1398847167.6759336,[{'idp':  144 ,  'x':  2.12 ,  'y':  0.63 ,  'r':  0.4 ,  'type':  1}]
19266,1398847167.715936,[{'idp':  144 ,  'x':  2.1 ,  'y':  0.63 ,  'r':  0.4 ,  'type':  1}]
19267,1398847167.7213624,[{'idp':  144 ,  'x':  2.08 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
19268,1398847167.7599323,[{'idp':  144 ,  'x':  2.07 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
19269,1398847167.7999556,[{'idp':  144 ,  'x':  2.04 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
19270,1398847167.7999887,[{'idp':  144 ,  'x':  2.03 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
19271,1398847167.8398464,[{'idp':  144 ,  'x':  2.01 ,  'y':  0.66 ,  'r':  0.4 ,  'type':  1}]
19272,1398847167.847216,[{'idp':  144 ,  'x':  1.98 ,  'y':  0.68 ,  'r':  0.4 ,  'type':  1}]
19273,1398847167.8838596,[{'idp':  144 ,  'x':  1.97 ,  'y':  0.68 ,  'r':  0.4 ,  'type':  1}]
19274,1398847167.9238758,[{'idp':  144 ,  'x':  1.94 ,  'y':  0.7 ,  'r':  0.4 ,  'type':  1}]
19275,1398847167.923901,[{'idp':  144 ,  'x':  1.91 ,  'y':  0.71 ,  'r':  0.4 ,  'type':  1}]
19276,1398847167.9638457,[{'idp':  144 ,  'x':  1.88 ,  'y':  0.72 ,  'r':  0.4 ,  'type':  1}]
19277,1398847167.9722142,[{'idp':  144 ,  'x':  1.86 ,  'y':  0.74 ,  'r':  0.4 ,  'type':  1}]
19278,1398847168.0118616,[{'idp':  144 ,  'x':  1.84 ,  'y':  0.76 ,  'r':  0.4 ,  'type':  1}]
19279,1398847168.051884,[{'idp':  144 ,  'x':  1.81 ,  'y':  0.78 ,  'r':  0.4 ,  'type':  1}]
19280,1398847168.0519145,[{'idp':  144 ,  'x':  1.78 ,  'y':  0.79 ,  'r':  0.4 ,  'type':  1}]
19281,1398847168.0918808,[{'idp':  144 ,  'x':  1.73 ,  'y':  0.8 ,  'r':  0.4 ,  'type':  1}]
19282,1398847168.0966854,[{'idp':  144 ,  'x':  1.7 ,  'y':  0.81 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.82 ,  'y':  1.36 ,  'r':  0.4 ,  'type':  1}]
19283,1398847168.1358736,[{'idp':  144 ,  'x':  1.65 ,  'y':  0.81 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.85 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
19284,1398847168.1758933,[{'idp':  144 ,  'x':  1.59 ,  'y':  0.8 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.83 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19285,1398847168.17592,[{'idp':  144 ,  'x':  1.58 ,  'y':  0.82 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.79 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19286,1398847168.2158947,[{'idp':  144 ,  'x':  1.58 ,  'y':  0.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.77 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19287,1398847168.222747,[{'idp':  144 ,  'x':  1.58 ,  'y':  0.85 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.73 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
19288,1398847168.2598252,[{'idp':  144 ,  'x':  1.57 ,  'y':  0.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.7 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19289,1398847168.2998865,[{'idp':  144 ,  'x':  1.55 ,  'y':  0.88 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.68 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
19290,1398847168.299906,[{'idp':  144 ,  'x':  1.53 ,  'y':  0.88 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.65 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19291,1398847168.339938,[{'idp':  144 ,  'x':  1.52 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.64 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19292,1398847168.3479602,[{'idp':  144 ,  'x':  1.49 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.59 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19293,1398847168.3879335,[{'idp':  144 ,  'x':  1.45 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.55 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19294,1398847168.427937,[{'idp':  144 ,  'x':  1.43 ,  'y':  0.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.53 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
19295,1398847168.4279654,[{'idp':  144 ,  'x':  1.4 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.5 ,  'y':  1.38 ,  'r':  0.4 ,  'type':  1}]
19296,1398847168.467893,[{'idp':  144 ,  'x':  1.37 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.47 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
19297,1398847168.4726946,[{'idp':  144 ,  'x':  1.34 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.45 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19298,1398847168.5119781,[{'idp':  144 ,  'x':  1.31 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.42 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19299,1398847168.551875,[{'idp':  144 ,  'x':  1.26 ,  'y':  0.94 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.39 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
19300,1398847168.5519066,[{'idp':  144 ,  'x':  1.25 ,  'y':  0.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.35 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19301,1398847168.5919142,[{'idp':  144 ,  'x':  1.23 ,  'y':  0.97 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.33 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
19302,1398847168.598294,[{'idp':  144 ,  'x':  1.22 ,  'y':  0.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.29 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
19303,1398847168.6358173,[{'idp':  144 ,  'x':  1.19 ,  'y':  1.0 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.25 ,  'y':  1.38 ,  'r':  0.4 ,  'type':  1}]
19304,1398847168.6758254,[{'idp':  144 ,  'x':  1.17 ,  'y':  1.02 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.23 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19305,1398847168.6758542,[{'idp':  144 ,  'x':  1.14 ,  'y':  1.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.2 ,  'y':  1.38 ,  'r':  0.4 ,  'type':  1}]
19306,1398847168.7159688,[{'idp':  144 ,  'x':  1.12 ,  'y':  1.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.15 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19307,1398847168.7237756,[{'idp':  144 ,  'x':  1.1 ,  'y':  1.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.13 ,  'y':  1.38 ,  'r':  0.4 ,  'type':  1}]
19308,1398847168.7598474,[{'idp':  144 ,  'x':  1.07 ,  'y':  1.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.11 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
19309,1398847168.7998636,[{'idp':  144 ,  'x':  1.05 ,  'y':  1.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.06 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19310,1398847168.7998967,[{'idp':  144 ,  'x':  1.03 ,  'y':  1.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.04 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19311,1398847168.8398714,[{'idp':  144 ,  'x':  1.01 ,  'y':  1.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.01 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
19312,1398847168.8485782,[{'idp':  144 ,  'x':  0.99 ,  'y':  1.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  5.01 ,  'y':  1.38 ,  'r':  0.4 ,  'type':  1}]
19313,1398847168.887904,[{'idp':  144 ,  'x':  0.97 ,  'y':  1.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.98 ,  'y':  1.39 ,  'r':  0.4 ,  'type':  1}]
19314,1398847168.9278796,[{'idp':  144 ,  'x':  0.94 ,  'y':  1.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.92 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19315,1398847168.927911,[{'idp':  144 ,  'x':  0.92 ,  'y':  1.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.93 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19316,1398847168.9678705,[{'idp':  144 ,  'x':  0.88 ,  'y':  1.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.88 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19317,1398847168.9745529,[{'idp':  144 ,  'x':  0.85 ,  'y':  1.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.83 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19318,1398847169.0118577,[{'idp':  144 ,  'x':  0.82 ,  'y':  1.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.79 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19319,1398847169.0518498,[{'idp':  144 ,  'x':  0.78 ,  'y':  1.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.76 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19320,1398847169.0518792,[{'idp':  144 ,  'x':  0.75 ,  'y':  1.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.73 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1}]
19321,1398847169.0918932,[{'idp':  144 ,  'x':  0.72 ,  'y':  1.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.69 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19322,1398847169.0996764,[{'idp':  144 ,  'x':  0.67 ,  'y':  1.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.66 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19323,1398847169.1358554,[{'idp':  144 ,  'x':  0.62 ,  'y':  1.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.62 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
19324,1398847169.175856,[{'idp':  144 ,  'x':  0.59 ,  'y':  1.2 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.58 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19325,1398847169.175886,[{'idp':  144 ,  'x':  0.57 ,  'y':  1.23 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.55 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19326,1398847169.21593,[{'idp':  144 ,  'x':  0.55 ,  'y':  1.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.51 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
19327,1398847169.2257864,[{'idp':  144 ,  'x':  0.52 ,  'y':  1.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.49 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1}]
19328,1398847169.2638497,[{'idp':  144 ,  'x':  0.5 ,  'y':  1.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.45 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
19329,1398847169.3038392,[{'idp':  144 ,  'x':  0.47 ,  'y':  1.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.41 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19330,1398847169.3038726,[{'idp':  144 ,  'x':  0.44 ,  'y':  1.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.38 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
19331,1398847169.3439035,[{'idp':  144 ,  'x':  0.42 ,  'y':  1.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.34 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19332,1398847169.3519523,[{'idp':  144 ,  'x':  0.39 ,  'y':  1.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.31 ,  'y':  1.41 ,  'r':  0.4 ,  'type':  1}]
19333,1398847169.3919542,[{'idp':  144 ,  'x':  0.36 ,  'y':  1.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.27 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
19334,1398847169.4318373,[{'idp':  144 ,  'x':  0.33 ,  'y':  1.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.22 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1}]
19335,1398847169.4318607,[{'idp':  144 ,  'x':  0.3 ,  'y':  1.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.19 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  147 ,  'x':  8.08 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  148 ,  'x':  8.37 ,  'y':  0.73 ,  'r':  0.4 ,  'type':  1}]
19336,1398847169.4719262,[{'idp':  144 ,  'x':  0.27 ,  'y':  1.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.14 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  147 ,  'x':  8.12 ,  'y':  1.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  148 ,  'x':  8.27 ,  'y':  0.85 ,  'r':  0.4 ,  'type':  1}]
19337,1398847169.4753077,[{'idp':  144 ,  'x':  0.23 ,  'y':  1.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  146 ,  'x':  4.13 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  147 ,  'x':  8.09 ,  'y':  1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  148 ,  'x':  8.25 ,  'y':  0.85 ,  'r':  0.4 ,  'type':  1}]
