id,timestamp,circles
10000,1398776520.6229799,[{'idp': 54, 'x': 7.838, 'y': -1.919, 'r': 0.4, 'type': 1}]
19109,1398776748.2355943,[{'idp': 128, 'x': 8.21, 'y': 0.717, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.182, 'y': -1.977, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.208, 'y': -2.257, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.85, 'y': -2.148, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.79, 'y': -4.854, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.868, 'y': -5.964, 'r': 0.4, 'type': 1}]
19110,1398776748.2356231,[{'idp': 128, 'x': 8.253, 'y': 0.703, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.177, 'y': -1.971, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.203, 'y': -2.27, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.844, 'y': -2.153, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.76, 'y': -4.828, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.856, 'y': -5.946, 'r': 0.4, 'type': 1}]
19111,1398776748.275698,[{'idp': 128, 'x': 8.233, 'y': 0.683, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.173, 'y': -1.974, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.208, 'y': -2.283, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.837, 'y': -2.158, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.736, 'y': -4.811, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.846, 'y': -5.982, 'r': 0.4, 'type': 1}]
19112,1398776748.28108,[{'idp': 128, 'x': 8.243, 'y': 0.703, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.169, 'y': -1.991, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.204, 'y': -2.299, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.845, 'y': -2.183, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.708, 'y': -4.787, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.832, 'y': -5.966, 'r': 0.4, 'type': 1}]
19113,1398776748.3196414,[{'idp': 128, 'x': 8.247, 'y': 0.703, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.161, 'y': -1.998, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.197, 'y': -2.314, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.84, 'y': -2.2, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.689, 'y': -4.777, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.836, 'y': -5.966, 'r': 0.4, 'type': 1}]
19114,1398776748.3596106,[{'idp': 128, 'x': 8.219, 'y': 0.682, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.157, 'y': -2.015, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.184, 'y': -2.32, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.862, 'y': -2.227, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.658, 'y': -4.771, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.825, 'y': -5.949, 'r': 0.4, 'type': 1}]
19115,1398776748.3596404,[{'idp': 128, 'x': 8.26, 'y': 0.668, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.153, 'y': -2.024, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.192, 'y': -2.327, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.859, 'y': -2.223, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.642, 'y': -4.742, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.824, 'y': -5.948, 'r': 0.4, 'type': 1}]
19116,1398776748.3996086,[{'idp': 128, 'x': 8.243, 'y': 0.703, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.149, 'y': -2.042, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.191, 'y': -2.347, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.871, 'y': -2.254, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.623, 'y': -4.709, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.808, 'y': -5.951, 'r': 0.4, 'type': 1}]
19117,1398776748.4054801,[{'idp': 128, 'x': 8.234, 'y': 0.665, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.14, 'y': -2.044, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.175, 'y': -2.36, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.87, 'y': -2.273, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.591, 'y': -4.7, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.776, 'y': -5.958, 'r': 0.4, 'type': 1}]
19118,1398776748.4435527,[{'idp': 128, 'x': 8.229, 'y': 0.647, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.131, 'y': -2.063, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.165, 'y': -2.369, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.884, 'y': -2.294, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.545, 'y': -4.689, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.754, 'y': -5.98, 'r': 0.4, 'type': 1}]
19119,1398776748.4836214,[{'idp': 128, 'x': 8.216, 'y': 0.664, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.132, 'y': -2.053, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.159, 'y': -2.384, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.898, 'y': -2.337, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.526, 'y': -4.655, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.745, 'y': -5.968, 'r': 0.4, 'type': 1}]
19120,1398776748.483652,[{'idp': 128, 'x': 8.222, 'y': 0.665, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.129, 'y': -2.081, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.143, 'y': -2.387, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.91, 'y': -2.39, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.501, 'y': -4.657, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.728, 'y': -5.969, 'r': 0.4, 'type': 1}]
19121,1398776748.5236802,[{'idp': 128, 'x': 8.251, 'y': 0.686, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.129, 'y': -2.091, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.126, 'y': -2.378, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.906, 'y': -2.418, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.485, 'y': -4.628, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.718, 'y': -5.953, 'r': 0.4, 'type': 1}]
19122,1398776748.53024,[{'idp': 128, 'x': 8.248, 'y': 0.685, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.129, 'y': -2.077, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.126, 'y': -2.378, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.916, 'y': -2.447, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.469, 'y': -4.599, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.703, 'y': -5.958, 'r': 0.4, 'type': 1}]
19123,1398776748.5676274,[{'idp': 128, 'x': 8.228, 'y': 0.702, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.123, 'y': -2.085, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.127, 'y': -2.401, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.914, 'y': -2.479, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.445, 'y': -4.577, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.687, 'y': -5.96, 'r': 0.4, 'type': 1}]
19124,1398776748.6075945,[{'idp': 128, 'x': 8.251, 'y': 0.686, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.115, 'y': -2.089, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.1, 'y': -2.402, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.909, 'y': -2.496, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.413, 'y': -4.566, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.66, 'y': -5.917, 'r': 0.4, 'type': 1}]
19125,1398776748.6076272,[{'idp': 128, 'x': 8.223, 'y': 0.665, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.108, 'y': -2.087, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.057, 'y': -2.395, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.908, 'y': -2.517, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.375, 'y': -4.565, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.629, 'y': -5.924, 'r': 0.4, 'type': 1}]
19126,1398776748.6476479,[{'idp': 128, 'x': 8.214, 'y': 0.665, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.094, 'y': -2.076, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 1.995, 'y': -2.367, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.902, 'y': -2.522, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.346, 'y': -4.533, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.625, 'y': -5.915, 'r': 0.4, 'type': 1}]
19127,1398776748.655123,[{'idp': 128, 'x': 8.216, 'y': 0.665, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.085, 'y': -2.084, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 1.997, 'y': -2.369, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.902, 'y': -2.544, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.322, 'y': -4.535, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.586, 'y': -5.91, 'r': 0.4, 'type': 1}]
19128,1398776748.6915998,[{'idp': 128, 'x': 8.205, 'y': 0.682, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.085, 'y': -2.071, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.021, 'y': -2.398, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.913, 'y': -2.554, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.31, 'y': -4.512, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.591, 'y': -5.916, 'r': 0.4, 'type': 1}]
19129,1398776748.731617,[{'idp': 128, 'x': 8.217, 'y': 0.683, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.077, 'y': -2.077, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.032, 'y': -2.411, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.918, 'y': -2.557, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.286, 'y': -4.512, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.609, 'y': -5.975, 'r': 0.4, 'type': 1}]
19130,1398776748.7317154,[{'idp': 128, 'x': 8.216, 'y': 0.665, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.073, 'y': -2.078, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.029, 'y': -2.428, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.908, 'y': -2.571, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.27, 'y': -4.506, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.557, 'y': -5.978, 'r': 0.4, 'type': 1}]
19131,1398776748.7716146,[{'idp': 128, 'x': 8.217, 'y': 0.665, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.063, 'y': -2.049, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.025, 'y': -2.435, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.88, 'y': -2.591, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.233, 'y': -4.481, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.587, 'y': -6.026, 'r': 0.4, 'type': 1}]
19132,1398776748.780384,[{'idp': 128, 'x': 8.212, 'y': 0.665, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.059, 'y': -2.058, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.034, 'y': -2.467, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.86, 'y': -2.596, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.203, 'y': -4.47, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.541, 'y': -6.039, 'r': 0.4, 'type': 1}]
19133,1398776748.8195615,[{'idp': 128, 'x': 8.199, 'y': 0.664, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.055, 'y': -2.057, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.041, 'y': -2.476, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.842, 'y': -2.602, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.189, 'y': -4.466, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.554, 'y': -6.061, 'r': 0.4, 'type': 1}]
19134,1398776748.8595622,[{'idp': 128, 'x': 8.207, 'y': 0.701, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.05, 'y': -2.064, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.054, 'y': -2.514, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.812, 'y': -2.599, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.164, 'y': -4.438, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.541, 'y': -6.069, 'r': 0.4, 'type': 1}]
19135,1398776748.8997078,[{'idp': 128, 'x': 8.179, 'y': 0.699, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.046, 'y': -2.066, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.076, 'y': -2.541, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.775, 'y': -2.599, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.133, 'y': -4.423, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.516, 'y': -6.088, 'r': 0.4, 'type': 1}]
19136,1398776748.8997817,[{'idp': 128, 'x': 8.15, 'y': 0.696, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.036, 'y': -2.052, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.144, 'y': -2.565, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.77, 'y': -2.606, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.093, 'y': -4.388, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.494, 'y': -6.112, 'r': 0.4, 'type': 1}]
19137,1398776748.9395623,[{'idp': 128, 'x': 8.153, 'y': 0.696, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.032, 'y': -2.065, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.184, 'y': -2.579, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.771, 'y': -2.617, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.07, 'y': -4.365, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.511, 'y': -6.11, 'r': 0.4, 'type': 1}]
19138,1398776748.9395905,[{'idp': 128, 'x': 8.138, 'y': 0.695, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.023, 'y': -2.059, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.193, 'y': -2.613, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.752, 'y': -2.623, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 2.039, 'y': -4.347, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.49, 'y': -6.135, 'r': 0.4, 'type': 1}]
19139,1398776748.9796228,[{'idp': 128, 'x': 8.131, 'y': 0.694, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.019, 'y': -2.122, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.186, 'y': -2.616, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.74, 'y': -2.634, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.999, 'y': -4.334, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.478, 'y': -6.145, 'r': 0.4, 'type': 1}]
19140,1398776748.979649,[{'idp': 128, 'x': 8.121, 'y': 0.694, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.015, 'y': -2.192, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.188, 'y': -2.63, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.728, 'y': -2.646, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.966, 'y': -4.311, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.452, 'y': -6.162, 'r': 0.4, 'type': 1}]
19141,1398776749.0196173,[{'idp': 128, 'x': 8.115, 'y': 0.693, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.022, 'y': -2.384, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.2, 'y': -2.658, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.717, 'y': -2.648, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.936, 'y': -4.296, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.447, 'y': -6.176, 'r': 0.4, 'type': 1}]
19142,1398776749.0288968,[{'idp': 128, 'x': 8.086, 'y': 0.673, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.017, 'y': -2.492, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.195, 'y': -2.676, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.718, 'y': -2.659, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.922, 'y': -4.266, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.414, 'y': -6.19, 'r': 0.4, 'type': 1}]
19143,1398776749.0675564,[{'idp': 128, 'x': 8.081, 'y': 0.69, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.011, 'y': -2.569, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.197, 'y': -2.679, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.707, 'y': -2.672, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.894, 'y': -4.253, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.396, 'y': -6.189, 'r': 0.4, 'type': 1}]
19144,1398776749.1076431,[{'idp': 128, 'x': 8.08, 'y': 0.69, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.006, 'y': -2.639, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.193, 'y': -2.699, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.695, 'y': -2.671, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.85, 'y': -4.229, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.372, 'y': -6.209, 'r': 0.4, 'type': 1}]
19145,1398776749.107677,[{'idp': 128, 'x': 8.083, 'y': 0.708, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': -0.0, 'y': -2.69, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.198, 'y': -2.703, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.695, 'y': -2.683, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.82, 'y': -4.211, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.376, 'y': -6.217, 'r': 0.4, 'type': 1}]
19146,1398776749.147654,[{'idp': 128, 'x': 8.049, 'y': 0.705, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': -0.0, 'y': -3.008, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.204, 'y': -2.712, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.689, 'y': -2.69, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.813, 'y': -4.193, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.38, 'y': -6.225, 'r': 0.4, 'type': 1}]
19147,1398776749.154061,[{'idp': 128, 'x': 8.041, 'y': 0.722, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.159, 'y': -3.143, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.206, 'y': -2.727, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.693, 'y': -2.692, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.794, 'y': -4.177, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.357, 'y': -6.23, 'r': 0.4, 'type': 1}]
19148,1398776749.191637,[{'idp': 128, 'x': 8.043, 'y': 0.704, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.249, 'y': -3.2, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.21, 'y': -2.744, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.692, 'y': -2.728, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.762, 'y': -4.151, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.366, 'y': -6.218, 'r': 0.4, 'type': 1}]
19149,1398776749.2316582,[{'idp': 128, 'x': 8.025, 'y': 0.703, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.288, 'y': -3.226, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.195, 'y': -2.738, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.679, 'y': -2.75, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.748, 'y': -4.161, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.341, 'y': -6.237, 'r': 0.4, 'type': 1}]
19150,1398776749.2316892,[{'idp': 128, 'x': 8.009, 'y': 0.702, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.312, 'y': -3.246, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.197, 'y': -2.753, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.674, 'y': -2.769, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.718, 'y': -4.149, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.305, 'y': -6.248, 'r': 0.4, 'type': 1}]
19151,1398776749.2716534,[{'idp': 128, 'x': 7.994, 'y': 0.7, 'r': 0.4, 'type': 1}, {'idp': 132, 'x': 0.32, 'y': -3.252, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.2, 'y': -2.757, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.695, 'y': -2.802, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.722, 'y': -4.141, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.327, 'y': -6.231, 'r': 0.4, 'type': 1}]
19152,1398776749.2791555,[{'idp': 128, 'x': 7.998, 'y': 0.736, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.193, 'y': -2.748, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.696, 'y': -2.829, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.704, 'y': -4.1, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.328, 'y': -6.232, 'r': 0.4, 'type': 1}]
19153,1398776749.3156657,[{'idp': 128, 'x': 8.002, 'y': 0.737, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.196, 'y': -2.739, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.705, 'y': -2.863, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.671, 'y': -4.077, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.326, 'y': -6.229, 'r': 0.4, 'type': 1}]
19154,1398776749.355572,[{'idp': 128, 'x': 7.972, 'y': 0.716, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.169, 'y': -2.692, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.728, 'y': -2.886, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.652, 'y': -4.075, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.305, 'y': -6.228, 'r': 0.4, 'type': 1}]
19155,1398776749.3556018,[{'idp': 128, 'x': 7.972, 'y': 0.698, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.158, 'y': -2.689, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.724, 'y': -2.907, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.606, 'y': -4.047, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.284, 'y': -6.253, 'r': 0.4, 'type': 1}]
19156,1398776749.395569,[{'idp': 128, 'x': 7.957, 'y': 0.698, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.141, 'y': -2.68, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.745, 'y': -2.942, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.577, 'y': -4.027, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.28, 'y': -6.247, 'r': 0.4, 'type': 1}]
19157,1398776749.4032428,[{'idp': 128, 'x': 7.933, 'y': 0.73, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.138, 'y': -2.676, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.776, 'y': -2.963, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.569, 'y': -3.992, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.273, 'y': -6.257, 'r': 0.4, 'type': 1}]
19158,1398776749.4395585,[{'idp': 128, 'x': 7.918, 'y': 0.728, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.128, 'y': -2.664, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.774, 'y': -2.975, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.531, 'y': -3.962, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.245, 'y': -6.26, 'r': 0.4, 'type': 1}]
19159,1398776749.4795709,[{'idp': 128, 'x': 7.93, 'y': 0.729, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.132, 'y': -2.693, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.799, 'y': -2.987, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.517, 'y': -3.953, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.249, 'y': -6.253, 'r': 0.4, 'type': 1}]
19160,1398776749.4796035,[{'idp': 128, 'x': 7.906, 'y': 0.727, 'r': 0.4, 'type': 1}, {'idp': 135, 'x': 2.134, 'y': -2.695, 'r': 0.2, 'type': 1}, {'idp': 136, 'x': 2.809, 'y': -3.012, 'r': 0.2, 'type': 1}, {'idp': 138, 'x': 1.481, 'y': -3.911, 'r': 0.4, 'type': 1}, {'idp': 139, 'x': 3.214, 'y': -6.265, 'r': 0.4, 'type': 1}]
